match_id,model_version,prediction_timestamp,source_snapshot_timestamp,kickoff_utc,approval_status,row_index,valid,reasons
2026_L_0623_PanCro,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-23T23:00:00+00:00,approved,486,True,
2026_K_0624_ColCon,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-24T02:00:00+00:00,approved,487,True,
2026_B_0624_BosQat,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-24T19:00:00+00:00,approved,488,True,
2026_B_0624_SwiCan,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-24T19:00:00+00:00,approved,489,True,
2026_C_0624_MorHai,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-24T22:00:00+00:00,approved,490,True,
2026_C_0624_ScoBra,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-24T22:00:00+00:00,approved,491,True,
2026_A_0625_CzeMex,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-25T01:00:00+00:00,approved,492,True,
2026_A_0625_SouKor,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-25T01:00:00+00:00,approved,493,True,
2026_E_0625_CurIvo,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-25T20:00:00+00:00,approved,494,True,
2026_E_0625_EcuGer,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-25T20:00:00+00:00,approved,495,True,
2026_F_0625_JapSwe,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-25T23:00:00+00:00,approved,496,True,
2026_F_0625_TunNet,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-25T23:00:00+00:00,approved,497,True,
2026_D_0626_ParAus,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-26T02:00:00+00:00,approved,498,True,
2026_D_0626_TurUni,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-26T02:00:00+00:00,approved,499,True,
2026_I_0626_NorFra,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-26T19:00:00+00:00,approved,500,True,
2026_I_0626_SenIra,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-26T19:00:00+00:00,approved,501,True,
2026_H_0627_CapSau,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-27T00:00:00+00:00,approved,502,True,
2026_H_0627_UruSpa,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-27T00:00:00+00:00,approved,503,True,
2026_G_0627_EgyIra,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-27T03:00:00+00:00,approved,504,True,
2026_G_0627_NewBel,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-27T03:00:00+00:00,approved,505,True,
2026_L_0627_CroGha,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-27T21:00:00+00:00,approved,506,True,
2026_L_0627_PanEng,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-27T21:00:00+00:00,approved,507,True,
2026_K_0627_ColPor,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-27T23:30:00+00:00,approved,508,True,
2026_K_0627_ConUzb,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-27T23:30:00+00:00,approved,509,True,
2026_J_0628_AlgAus,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-28T02:00:00+00:00,approved,510,True,
2026_J_0628_JorArg,M1_B1,2026-06-23T16:03:34.351532+00:00,2026-06-23T16:03:20.969938+00:00,2026-06-28T02:00:00+00:00,approved,511,True,
2026_E_0625_CurIvo,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-25T20:00:00+00:00,approved,512,True,
2026_E_0625_EcuGer,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-25T20:00:00+00:00,approved,513,True,
2026_F_0625_JapSwe,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-25T23:00:00+00:00,approved,514,True,
2026_F_0625_TunNet,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-25T23:00:00+00:00,approved,515,True,
2026_D_0626_ParAus,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-26T02:00:00+00:00,approved,516,True,
2026_D_0626_TurUni,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-26T02:00:00+00:00,approved,517,True,
2026_I_0626_NorFra,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-26T19:00:00+00:00,approved,518,True,
2026_I_0626_SenIra,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-26T19:00:00+00:00,approved,519,True,
2026_H_0627_CapSau,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-27T00:00:00+00:00,approved,520,True,
2026_H_0627_UruSpa,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-27T00:00:00+00:00,approved,521,True,
2026_G_0627_EgyIra,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-27T03:00:00+00:00,approved,522,True,
2026_G_0627_NewBel,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-27T03:00:00+00:00,approved,523,True,
2026_L_0627_CroGha,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-27T21:00:00+00:00,approved,524,True,
2026_L_0627_PanEng,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-27T21:00:00+00:00,approved,525,True,
2026_K_0627_ColPor,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-27T23:30:00+00:00,approved,526,True,
2026_K_0627_ConUzb,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-27T23:30:00+00:00,approved,527,True,
2026_J_0628_AlgAus,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-28T02:00:00+00:00,approved,528,True,
2026_J_0628_JorArg,M1_B1,2026-06-25T17:03:23.466659+00:00,2026-06-25T17:03:15.651365+00:00,2026-06-28T02:00:00+00:00,approved,529,True,
2026_D_0626_ParAus,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-26T02:00:00+00:00,approved,530,True,
2026_D_0626_TurUni,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-26T02:00:00+00:00,approved,531,True,
2026_I_0626_NorFra,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-26T19:00:00+00:00,approved,532,True,
2026_I_0626_SenIra,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-26T19:00:00+00:00,approved,533,True,
2026_H_0627_CapSau,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-27T00:00:00+00:00,approved,534,True,
2026_H_0627_UruSpa,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-27T00:00:00+00:00,approved,535,True,
2026_G_0627_EgyIra,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-27T03:00:00+00:00,approved,536,True,
2026_G_0627_NewBel,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-27T03:00:00+00:00,approved,537,True,
2026_L_0627_CroGha,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-27T21:00:00+00:00,approved,538,True,
2026_L_0627_PanEng,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-27T21:00:00+00:00,approved,539,True,
2026_K_0627_ColPor,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-27T23:30:00+00:00,approved,540,True,
2026_K_0627_ConUzb,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-27T23:30:00+00:00,approved,541,True,
2026_J_0628_AlgAus,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-28T02:00:00+00:00,approved,542,True,
2026_J_0628_JorArg,M1_B1,2026-06-25T23:33:24.050368+00:00,2026-06-25T23:33:16.269966+00:00,2026-06-28T02:00:00+00:00,approved,543,True,
2026_I_0626_NorFra,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-26T19:00:00+00:00,approved,544,True,
2026_I_0626_SenIra,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-26T19:00:00+00:00,approved,545,True,
2026_H_0627_CapSau,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-27T00:00:00+00:00,approved,546,True,
2026_H_0627_UruSpa,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-27T00:00:00+00:00,approved,547,True,
2026_G_0627_EgyIra,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-27T03:00:00+00:00,approved,548,True,
2026_G_0627_NewBel,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-27T03:00:00+00:00,approved,549,True,
2026_L_0627_CroGha,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-27T21:00:00+00:00,approved,550,True,
2026_L_0627_PanEng,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-27T21:00:00+00:00,approved,551,True,
2026_K_0627_ColPor,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-27T23:30:00+00:00,approved,552,True,
2026_K_0627_ConUzb,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-27T23:30:00+00:00,approved,553,True,
2026_J_0628_AlgAus,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-28T02:00:00+00:00,approved,554,True,
2026_J_0628_JorArg,M1_B1,2026-06-26T03:48:21.858837+00:00,2026-06-26T03:48:14.747605+00:00,2026-06-28T02:00:00+00:00,approved,555,True,
2026_I_0626_NorFra,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-26T19:00:00+00:00,approved,556,True,
2026_I_0626_SenIra,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-26T19:00:00+00:00,approved,557,True,
2026_H_0627_CapSau,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-27T00:00:00+00:00,approved,558,True,
2026_H_0627_UruSpa,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-27T00:00:00+00:00,approved,559,True,
2026_G_0627_EgyIra,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-27T03:00:00+00:00,approved,560,True,
2026_G_0627_NewBel,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-27T03:00:00+00:00,approved,561,True,
2026_L_0627_CroGha,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-27T21:00:00+00:00,approved,562,True,
2026_L_0627_PanEng,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-27T21:00:00+00:00,approved,563,True,
2026_K_0627_ColPor,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-27T23:30:00+00:00,approved,564,True,
2026_K_0627_ConUzb,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-27T23:30:00+00:00,approved,565,True,
2026_J_0628_AlgAus,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-28T02:00:00+00:00,approved,566,True,
2026_J_0628_JorArg,M1_B1,2026-06-26T05:53:13.922230+00:00,2026-06-26T05:53:12.532716+00:00,2026-06-28T02:00:00+00:00,approved,567,True,
2026_I_0626_NorFra,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-26T19:00:00+00:00,approved,568,True,
2026_I_0626_SenIra,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-26T19:00:00+00:00,approved,569,True,
2026_H_0627_CapSau,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-27T00:00:00+00:00,approved,570,True,
2026_H_0627_UruSpa,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-27T00:00:00+00:00,approved,571,True,
2026_G_0627_EgyIra,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-27T03:00:00+00:00,approved,572,True,
2026_G_0627_NewBel,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-27T03:00:00+00:00,approved,573,True,
2026_L_0627_CroGha,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-27T21:00:00+00:00,approved,574,True,
2026_L_0627_PanEng,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-27T21:00:00+00:00,approved,575,True,
2026_K_0627_ColPor,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-27T23:30:00+00:00,approved,576,True,
2026_K_0627_ConUzb,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-27T23:30:00+00:00,approved,577,True,
2026_J_0628_AlgAus,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-28T02:00:00+00:00,approved,578,True,
2026_J_0628_JorArg,M1_B1,2026-06-26T07:58:13.924544+00:00,2026-06-26T07:58:12.591758+00:00,2026-06-28T02:00:00+00:00,approved,579,True,
2026_I_0626_NorFra,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-26T19:00:00+00:00,approved,580,True,
2026_I_0626_SenIra,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-26T19:00:00+00:00,approved,581,True,
2026_H_0627_CapSau,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-27T00:00:00+00:00,approved,582,True,
2026_H_0627_UruSpa,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-27T00:00:00+00:00,approved,583,True,
2026_G_0627_EgyIra,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-27T03:00:00+00:00,approved,584,True,
2026_G_0627_NewBel,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-27T03:00:00+00:00,approved,585,True,
2026_L_0627_CroGha,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-27T21:00:00+00:00,approved,586,True,
2026_L_0627_PanEng,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-27T21:00:00+00:00,approved,587,True,
2026_K_0627_ColPor,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-27T23:30:00+00:00,approved,588,True,
2026_K_0627_ConUzb,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-27T23:30:00+00:00,approved,589,True,
2026_J_0628_AlgAus,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-28T02:00:00+00:00,approved,590,True,
2026_J_0628_JorArg,M1_B1,2026-06-26T10:03:14.062171+00:00,2026-06-26T10:03:12.759709+00:00,2026-06-28T02:00:00+00:00,approved,591,True,
2026_I_0626_NorFra,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-26T19:00:00+00:00,approved,592,True,
2026_I_0626_SenIra,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-26T19:00:00+00:00,approved,593,True,
2026_H_0627_CapSau,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-27T00:00:00+00:00,approved,594,True,
2026_H_0627_UruSpa,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-27T00:00:00+00:00,approved,595,True,
2026_G_0627_EgyIra,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-27T03:00:00+00:00,approved,596,True,
2026_G_0627_NewBel,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-27T03:00:00+00:00,approved,597,True,
2026_L_0627_CroGha,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-27T21:00:00+00:00,approved,598,True,
2026_L_0627_PanEng,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-27T21:00:00+00:00,approved,599,True,
2026_K_0627_ColPor,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-27T23:30:00+00:00,approved,600,True,
2026_K_0627_ConUzb,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-27T23:30:00+00:00,approved,601,True,
2026_J_0628_AlgAus,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-28T02:00:00+00:00,approved,602,True,
2026_J_0628_JorArg,M1_B1,2026-06-26T12:08:13.249249+00:00,2026-06-26T12:08:11.961899+00:00,2026-06-28T02:00:00+00:00,approved,603,True,
2026_I_0626_NorFra,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-26T19:00:00+00:00,approved,604,True,
2026_I_0626_SenIra,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-26T19:00:00+00:00,approved,605,True,
2026_H_0627_CapSau,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-27T00:00:00+00:00,approved,606,True,
2026_H_0627_UruSpa,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-27T00:00:00+00:00,approved,607,True,
2026_G_0627_EgyIra,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-27T03:00:00+00:00,approved,608,True,
2026_G_0627_NewBel,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-27T03:00:00+00:00,approved,609,True,
2026_L_0627_CroGha,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-27T21:00:00+00:00,approved,610,True,
2026_L_0627_PanEng,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-27T21:00:00+00:00,approved,611,True,
2026_K_0627_ColPor,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-27T23:30:00+00:00,approved,612,True,
2026_K_0627_ConUzb,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-27T23:30:00+00:00,approved,613,True,
2026_J_0628_AlgAus,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-28T02:00:00+00:00,approved,614,True,
2026_J_0628_JorArg,M1_B1,2026-06-26T14:13:14.560480+00:00,2026-06-26T14:13:12.234429+00:00,2026-06-28T02:00:00+00:00,approved,615,True,
2026_I_0626_NorFra,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-26T19:00:00+00:00,approved,616,True,
2026_I_0626_SenIra,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-26T19:00:00+00:00,approved,617,True,
2026_H_0627_CapSau,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-27T00:00:00+00:00,approved,618,True,
2026_H_0627_UruSpa,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-27T00:00:00+00:00,approved,619,True,
2026_G_0627_EgyIra,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-27T03:00:00+00:00,approved,620,True,
2026_G_0627_NewBel,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-27T03:00:00+00:00,approved,621,True,
2026_L_0627_CroGha,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-27T21:00:00+00:00,approved,622,True,
2026_L_0627_PanEng,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-27T21:00:00+00:00,approved,623,True,
2026_K_0627_ColPor,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-27T23:30:00+00:00,approved,624,True,
2026_K_0627_ConUzb,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-27T23:30:00+00:00,approved,625,True,
2026_J_0628_AlgAus,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-28T02:00:00+00:00,approved,626,True,
2026_J_0628_JorArg,M1_B1,2026-06-26T16:18:13.777083+00:00,2026-06-26T16:18:12.472454+00:00,2026-06-28T02:00:00+00:00,approved,627,True,
2026_H_0627_CapSau,M1_B1,2026-06-26T20:48:13.376115+00:00,2026-06-26T20:48:12.047559+00:00,2026-06-27T00:00:00+00:00,approved,628,True,
2026_H_0627_UruSpa,M1_B1,2026-06-26T20:48:13.376115+00:00,2026-06-26T20:48:12.047559+00:00,2026-06-27T00:00:00+00:00,approved,629,True,
2026_G_0627_EgyIra,M1_B1,2026-06-26T20:48:13.376115+00:00,2026-06-26T20:48:12.047559+00:00,2026-06-27T03:00:00+00:00,approved,630,True,
2026_G_0627_NewBel,M1_B1,2026-06-26T20:48:13.376115+00:00,2026-06-26T20:48:12.047559+00:00,2026-06-27T03:00:00+00:00,approved,631,True,
2026_L_0627_CroGha,M1_B1,2026-06-26T20:48:13.376115+00:00,2026-06-26T20:48:12.047559+00:00,2026-06-27T21:00:00+00:00,approved,632,True,
2026_L_0627_PanEng,M1_B1,2026-06-26T20:48:13.376115+00:00,2026-06-26T20:48:12.047559+00:00,2026-06-27T21:00:00+00:00,approved,633,True,
2026_K_0627_ColPor,M1_B1,2026-06-26T20:48:13.376115+00:00,2026-06-26T20:48:12.047559+00:00,2026-06-27T23:30:00+00:00,approved,634,True,
2026_K_0627_ConUzb,M1_B1,2026-06-26T20:48:13.376115+00:00,2026-06-26T20:48:12.047559+00:00,2026-06-27T23:30:00+00:00,approved,635,True,
2026_J_0628_AlgAus,M1_B1,2026-06-26T20:48:13.376115+00:00,2026-06-26T20:48:12.047559+00:00,2026-06-28T02:00:00+00:00,approved,636,True,
2026_J_0628_JorArg,M1_B1,2026-06-26T20:48:13.376115+00:00,2026-06-26T20:48:12.047559+00:00,2026-06-28T02:00:00+00:00,approved,637,True,
2026_L_0627_CroGha,M1_B1,2026-06-27T04:48:14.516579+00:00,2026-06-27T04:48:12.907346+00:00,2026-06-27T21:00:00+00:00,approved,638,True,
2026_L_0627_PanEng,M1_B1,2026-06-27T04:48:14.516579+00:00,2026-06-27T04:48:12.907346+00:00,2026-06-27T21:00:00+00:00,approved,639,True,
2026_K_0627_ColPor,M1_B1,2026-06-27T04:48:14.516579+00:00,2026-06-27T04:48:12.907346+00:00,2026-06-27T23:30:00+00:00,approved,640,True,
2026_K_0627_ConUzb,M1_B1,2026-06-27T04:48:14.516579+00:00,2026-06-27T04:48:12.907346+00:00,2026-06-27T23:30:00+00:00,approved,641,True,
2026_J_0628_AlgAus,M1_B1,2026-06-27T04:48:14.516579+00:00,2026-06-27T04:48:12.907346+00:00,2026-06-28T02:00:00+00:00,approved,642,True,
2026_J_0628_JorArg,M1_B1,2026-06-27T04:48:14.516579+00:00,2026-06-27T04:48:12.907346+00:00,2026-06-28T02:00:00+00:00,approved,643,True,
2026_L_0627_CroGha,M1_B1,2026-06-27T06:53:13.815536+00:00,2026-06-27T06:53:12.178951+00:00,2026-06-27T21:00:00+00:00,approved,644,True,
2026_L_0627_PanEng,M1_B1,2026-06-27T06:53:13.815536+00:00,2026-06-27T06:53:12.178951+00:00,2026-06-27T21:00:00+00:00,approved,645,True,
2026_K_0627_ColPor,M1_B1,2026-06-27T06:53:13.815536+00:00,2026-06-27T06:53:12.178951+00:00,2026-06-27T23:30:00+00:00,approved,646,True,
2026_K_0627_ConUzb,M1_B1,2026-06-27T06:53:13.815536+00:00,2026-06-27T06:53:12.178951+00:00,2026-06-27T23:30:00+00:00,approved,647,True,
2026_J_0628_AlgAus,M1_B1,2026-06-27T06:53:13.815536+00:00,2026-06-27T06:53:12.178951+00:00,2026-06-28T02:00:00+00:00,approved,648,True,
2026_J_0628_JorArg,M1_B1,2026-06-27T06:53:13.815536+00:00,2026-06-27T06:53:12.178951+00:00,2026-06-28T02:00:00+00:00,approved,649,True,
2026_L_0627_CroGha,M1_B1,2026-06-27T08:58:13.833109+00:00,2026-06-27T08:58:12.445606+00:00,2026-06-27T21:00:00+00:00,approved,650,True,
